cotizacion_id,empresa,sector,tipo,fecha_cotizacion,fecha_entrega,valor_cotizado,unidades,estado,motivo_perdida,probabilidad,ingreso_neto,costo_mercancia,empaque_personalizado,dias_pago
Q-00170,Empresa C-0098,Consumo masivo,Regalos de fin de año,2023-06-10,2023-07-04,2230000.0,13,Ganada,,,2124000.0,1703000.0,56000.0,45
Q-00171,Empresa C-0254,Inmobiliario y construcción,Regalos de fin de año,2023-06-13,2023-07-11,7200000.0,40,Ganada,,,6857000.0,5183000.0,212000.0,60
Q-00172,Empresa C-0352,Financiero,Cata privada,2023-06-13,2023-07-23,3989000.0,26,Ganada,,,3799000.0,2878000.0,131000.0,60
Q-00173,Empresa C-0322,Tecnología,Cata privada,2023-06-14,2023-06-27,2272000.0,11,Perdida,Precio,,0.0,0.0,0.0,45
Q-00174,Empresa C-0171,Inmobiliario y construcción,Regalos de fin de año,2023-06-16,2023-07-13,2868000.0,20,Perdida,Precio,,0.0,0.0,0.0,90
Q-00175,Empresa C-0004,Gremios y asociaciones,Evento corporativo,2023-06-23,2023-07-05,1737000.0,14,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,90
Q-00176,Empresa C-0599,Inmobiliario y construcción,Boda o celebración privada,2023-06-23,2023-07-06,1891000.0,12,Perdida,Precio,,0.0,0.0,0.0,30
Q-00177,Empresa C-0015,Financiero,Regalos de fin de año,2023-06-24,2023-07-19,885000.0,5,Ganada,,,843000.0,682000.0,23000.0,45
Q-00178,Empresa C-0290,Automotriz,Obsequios a clientes,2023-06-26,2023-07-11,2267000.0,14,Ganada,,,2159000.0,1646000.0,71000.0,45
Q-00179,Empresa C-0128,Salud,Regalos de fin de año,2023-06-29,2023-11-14,1965000.0,10,Ganada,,,1871000.0,1446000.0,87000.0,45
Q-00180,Empresa C-0189,Educación,Regalos de fin de año,2023-06-30,2023-07-16,2298000.0,18,Perdida,Precio,,0.0,0.0,0.0,30
Q-00181,Empresa C-0002,Tecnología,Regalos de fin de año,2023-06-30,2023-11-21,1157000.0,6,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,30
Q-00182,Empresa C-0025,Consumo masivo,Regalos de fin de año,2023-06-30,2023-11-24,17236000.0,101,Ganada,,,16415000.0,13263000.0,531000.0,60
Q-00183,Empresa C-0009,Inmobiliario y construcción,Regalos de fin de año,2023-07-03,2023-11-20,1939000.0,11,Perdida,Precio,,0.0,0.0,0.0,45
Q-00184,Empresa C-0001,Tecnología,Regalos de fin de año,2023-07-03,2023-08-13,28714000.0,174,Ganada,,,27347000.0,20403000.0,1099000.0,45
Q-00185,Empresa C-0053,Tecnología,Regalos de fin de año,2023-07-03,2023-11-27,7356000.0,36,Ganada,,,7006000.0,5668000.0,289000.0,30
Q-00186,Empresa C-0359,Consultoría y legal,Obsequios a clientes,2023-07-07,2023-07-20,10413000.0,76,Perdida,Precio,,0.0,0.0,0.0,45
Q-00187,Empresa C-0103,Inmobiliario y construcción,Regalos de fin de año,2023-07-11,2023-08-16,8742000.0,68,Perdida,Precio,,0.0,0.0,0.0,60
Q-00188,Empresa C-0010,Financiero,Regalos de fin de año,2023-07-12,2023-11-22,4431000.0,23,Perdida,Precio,,0.0,0.0,0.0,45
Q-00189,Empresa C-0084,Financiero,Evento corporativo,2023-07-13,2023-08-16,10677000.0,87,Ganada,,,10169000.0,7871000.0,362000.0,90
Q-00190,Empresa C-0376,Consultoría y legal,Boda o celebración privada,2023-07-14,2023-08-25,1558000.0,8,Perdida,Precio,,0.0,0.0,0.0,60
Q-00191,Empresa C-0043,Salud,Regalos de fin de año,2023-07-15,2023-12-09,17634000.0,133,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,30
Q-00192,Empresa C-0094,Automotriz,Regalos de fin de año,2023-07-15,2023-12-10,7201000.0,40,Ganada,,,6858000.0,5537000.0,218000.0,60
Q-00193,Empresa C-0514,Salud,Evento corporativo,2023-07-16,2023-08-23,1987000.0,12,Ganada,,,1892000.0,1403000.0,51000.0,90
Q-00194,Empresa C-0504,Tecnología,Regalos de fin de año,2023-07-17,2023-11-15,5031000.0,39,Perdida,Precio,,0.0,0.0,0.0,90
Q-00195,Empresa C-0053,Salud,Obsequios a clientes,2023-07-17,2023-08-12,2035000.0,17,Ganada,,,1938000.0,1468000.0,87000.0,45
Q-00196,Empresa C-0121,Consultoría y legal,Regalos de fin de año,2023-07-24,2023-11-04,3586000.0,21,Perdida,Precio,,0.0,0.0,0.0,30
Q-00197,Empresa C-0306,Consultoría y legal,Regalos de fin de año,2023-07-26,2023-12-17,59312000.0,299,Ganada,,,56488000.0,45602000.0,2236000.0,90
Q-00198,Empresa C-0002,Consumo masivo,Regalos de fin de año,2023-07-27,2023-12-17,3131000.0,19,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,60
Q-00199,Empresa C-0002,Gremios y asociaciones,Regalos de fin de año,2023-07-27,2023-12-13,17940000.0,130,Ganada,,,17086000.0,12768000.0,686000.0,45
Q-00200,Empresa C-0123,Consumo masivo,Regalos de fin de año,2023-07-27,2023-11-24,6139000.0,41,Perdida,Tiempo de entrega,,0.0,0.0,0.0,30
Q-00201,Empresa C-0011,Salud,Regalos de fin de año,2023-07-30,2023-12-15,5757000.0,32,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,45
Q-00202,Empresa C-0465,Consumo masivo,Regalos de fin de año,2023-07-30,2023-12-15,7875000.0,62,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,45
Q-00203,Empresa C-0077,Tecnología,Regalos de fin de año,2023-08-03,2023-12-14,7301000.0,52,Ganada,,,6953000.0,5194000.0,231000.0,90
Q-00204,Empresa C-0193,Tecnología,Regalos de fin de año,2023-08-06,2023-12-16,5976000.0,33,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,30
Q-00205,Empresa C-0001,Financiero,Regalos de fin de año,2023-08-08,2023-12-15,5886000.0,38,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,60
Q-00206,Empresa C-0027,Salud,Cata privada,2023-08-08,2023-12-02,15286000.0,105,Ganada,,,14558000.0,11308000.0,368000.0,60
Q-00207,Empresa C-0618,Financiero,Regalos de fin de año,2023-08-10,2023-12-12,1403000.0,12,Perdida,Precio,,0.0,0.0,0.0,45
Q-00208,Empresa C-0014,Consumo masivo,Regalos de fin de año,2023-08-10,2023-12-10,3604000.0,19,Ganada,,,3432000.0,2692000.0,166000.0,45
Q-00209,Empresa C-0081,Salud,Regalos de fin de año,2023-08-10,2023-11-02,17374000.0,115,Ganada,,,16547000.0,12758000.0,592000.0,60
Q-00210,Empresa C-0647,Financiero,Regalos de fin de año,2023-08-10,2023-12-16,2294000.0,12,Perdida,Precio,,0.0,0.0,0.0,30
Q-00211,Empresa C-0237,Salud,Regalos de fin de año,2023-08-12,2023-11-11,2429000.0,14,Perdida,Precio,,0.0,0.0,0.0,60
Q-00212,Empresa C-0695,Financiero,Evento corporativo,2023-08-12,2023-09-11,11617000.0,58,Ganada,,,11064000.0,8262000.0,330000.0,45
Q-00213,Empresa C-0003,Financiero,Evento corporativo,2023-08-12,2023-12-13,1407000.0,11,Perdida,Tiempo de entrega,,0.0,0.0,0.0,30
Q-00214,Empresa C-0143,Educación,Regalos de fin de año,2023-08-12,2023-12-14,1855000.0,13,Perdida,Precio,,0.0,0.0,0.0,60
Q-00215,Empresa C-0001,Financiero,Regalos de fin de año,2023-08-13,2023-11-23,6437000.0,41,Perdida,Precio,,0.0,0.0,0.0,30
Q-00216,Empresa C-0024,Salud,Regalos de fin de año,2023-08-14,2023-09-25,18420000.0,119,Ganada,,,17543000.0,13390000.0,774000.0,45
Q-00217,Empresa C-0061,Consultoría y legal,Cata privada,2023-08-15,2023-12-19,1273000.0,7,Perdida,Precio,,0.0,0.0,0.0,60
Q-00218,Empresa C-0004,Inmobiliario y construcción,Evento corporativo,2023-08-16,2023-09-13,4689000.0,27,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,45
Q-00219,Empresa C-0073,Consultoría y legal,Regalos de fin de año,2023-08-17,2023-12-20,4001000.0,22,Ganada,,,3810000.0,2851000.0,168000.0,45
Q-00220,Empresa C-0413,Consultoría y legal,Regalos de fin de año,2023-08-19,2023-12-01,1956000.0,12,Perdida,Precio,,0.0,0.0,0.0,60
Q-00221,Empresa C-0370,Inmobiliario y construcción,Cata privada,2023-08-23,2023-09-07,2450000.0,13,Ganada,,,2333000.0,1787000.0,112000.0,60
Q-00222,Empresa C-0004,Automotriz,Boda o celebración privada,2023-08-29,2023-10-10,7009000.0,40,Ganada,,,6675000.0,5139000.0,178000.0,60
Q-00223,Empresa C-0696,Educación,Regalos de fin de año,2023-08-31,2023-10-12,4368000.0,21,Perdida,Precio,,0.0,0.0,0.0,45
Q-00224,Empresa C-0017,Tecnología,Regalos de fin de año,2023-09-02,2023-11-27,5786000.0,31,Perdida,Precio,,0.0,0.0,0.0,45
Q-00225,Empresa C-0064,Financiero,Obsequios a clientes,2023-09-04,2023-10-16,7244000.0,57,Perdida,Tiempo de entrega,,0.0,0.0,0.0,60
Q-00226,Empresa C-0094,Energía y minería,Boda o celebración privada,2023-09-08,2023-10-18,756000.0,4,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,60
Q-00227,Empresa C-0064,Educación,Regalos de fin de año,2023-09-11,2023-12-19,1505000.0,8,Perdida,Precio,,0.0,0.0,0.0,60
Q-00228,Empresa C-0164,Consumo masivo,Regalos de fin de año,2023-09-11,2023-12-11,7953000.0,40,Ganada,,,7574000.0,5828000.0,362000.0,45
Q-00229,Empresa C-0044,Consultoría y legal,Obsequios a clientes,2023-09-14,2023-12-06,2341000.0,16,Perdida,Precio,,0.0,0.0,0.0,30
Q-00230,Empresa C-0032,Automotriz,Regalos de fin de año,2023-09-14,2023-10-04,8081000.0,47,Perdida,Precio,,0.0,0.0,0.0,60
Q-00231,Empresa C-0004,Consumo masivo,Regalos de fin de año,2023-09-15,2023-12-07,2161000.0,12,Ganada,,,2058000.0,1562000.0,52000.0,45
Q-00232,Empresa C-0014,Financiero,Regalos de fin de año,2023-09-17,2023-10-23,3688000.0,28,Perdida,Tiempo de entrega,,0.0,0.0,0.0,60
Q-00233,Empresa C-0001,Consultoría y legal,Obsequios a clientes,2023-09-17,2023-10-14,2132000.0,14,Ganada,,,2030000.0,1527000.0,59000.0,30
Q-00234,Empresa C-0035,Financiero,Regalos de fin de año,2023-09-18,2023-12-13,1734000.0,11,Ganada,,,1651000.0,1313000.0,67000.0,30
Q-00235,Empresa C-0001,Salud,Regalos de fin de año,2023-09-19,2023-10-24,12514000.0,66,Ganada,,,11918000.0,9400000.0,516000.0,45
Q-00236,Empresa C-0182,Automotriz,Regalos de fin de año,2023-09-19,2023-10-17,1357000.0,7,Ganada,,,1292000.0,1031000.0,33000.0,60
Q-00237,Empresa C-0283,Energía y minería,Regalos de fin de año,2023-09-21,2023-12-17,1124000.0,6,Ganada,,,1070000.0,810000.0,52000.0,60
Q-00238,Empresa C-0229,Financiero,Regalos de fin de año,2023-09-21,2023-10-02,672000.0,5,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,45
Q-00239,Empresa C-0071,Financiero,Regalos de fin de año,2023-09-21,2023-11-01,21446000.0,151,Ganada,,,20425000.0,15621000.0,832000.0,60
Q-00240,Empresa C-0345,Educación,Obsequios a clientes,2023-09-26,2023-10-10,8417000.0,44,Perdida,Precio,,0.0,0.0,0.0,45
Q-00241,Empresa C-0045,Consultoría y legal,Regalos de fin de año,2023-09-27,2023-12-01,11803000.0,92,Perdida,Precio,,0.0,0.0,0.0,30
Q-00242,Empresa C-0043,Financiero,Boda o celebración privada,2023-10-04,2023-10-18,3138000.0,21,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,60
Q-00243,Empresa C-0367,Consumo masivo,Evento corporativo,2023-10-04,2023-12-19,6972000.0,48,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,60
Q-00244,Empresa C-0316,Educación,Regalos de fin de año,2023-10-06,2023-12-14,4283000.0,28,Ganada,,,4079000.0,3111000.0,124000.0,45
Q-00245,Empresa C-0072,Consumo masivo,Regalos de fin de año,2023-10-07,2023-11-21,10236000.0,66,Perdida,Tiempo de entrega,,0.0,0.0,0.0,30
Q-00246,Empresa C-0056,Tecnología,Regalos de fin de año,2023-10-09,2023-12-05,29008000.0,140,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,30
Q-00247,Empresa C-0103,Financiero,Regalos de fin de año,2023-10-09,2023-12-08,2258000.0,11,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,60
Q-00248,Empresa C-0006,Consultoría y legal,Regalos de fin de año,2023-10-12,2023-10-25,1014000.0,6,Ganada,,,966000.0,737000.0,44000.0,45
Q-00249,Empresa C-0026,Salud,Regalos de fin de año,2023-10-15,2023-12-05,3926000.0,29,Ganada,,,3739000.0,2836000.0,147000.0,30
Q-00250,Empresa C-0004,Inmobiliario y construcción,Regalos de fin de año,2023-10-15,2023-12-03,2923000.0,15,Perdida,Cobertura fuera de Bogotá,,0.0,0.0,0.0,30
Q-00251,Empresa C-0002,Financiero,Regalos de fin de año,2023-10-21,2023-12-14,2468000.0,16,Perdida,Precio,,0.0,0.0,0.0,60
Q-00252,Empresa C-0034,Financiero,Regalos de fin de año,2023-10-23,2023-11-19,984000.0,5,Ganada,,,937000.0,725000.0,28000.0,60
Q-00253,Empresa C-0227,Automotriz,Evento corporativo,2023-10-24,2023-12-09,3632000.0,21,Ganada,,,3459000.0,2632000.0,137000.0,45
Q-00254,Empresa C-0026,Consumo masivo,Regalos de fin de año,2023-10-24,2023-12-17,16174000.0,85,Perdida,Precio,,0.0,0.0,0.0,45
Q-00255,Empresa C-0035,Energía y minería,Obsequios a clientes,2023-10-27,2023-12-19,10161000.0,72,Perdida,Tiempo de entrega,,0.0,0.0,0.0,45
Q-00256,Empresa C-0166,Salud,Regalos de fin de año,2023-10-29,2023-12-09,7821000.0,58,Perdida,Tiempo de entrega,,0.0,0.0,0.0,45
Q-00257,Empresa C-0173,Tecnología,Regalos de fin de año,2023-10-30,2023-12-17,8975000.0,57,Perdida,Precio,,0.0,0.0,0.0,45
Q-00258,Empresa C-0477,Inmobiliario y construcción,Regalos de fin de año,2023-10-30,2023-12-17,1986000.0,13,Perdida,Precio,,0.0,0.0,0.0,45
Q-00259,Empresa C-0063,Gremios y asociaciones,Regalos de fin de año,2023-10-31,2023-12-02,16930000.0,116,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,45
Q-00260,Empresa C-0367,Educación,Regalos de fin de año,2023-11-05,2023-12-15,3222000.0,21,Ganada,,,3069000.0,2347000.0,149000.0,60
Q-00261,Empresa C-0009,Automotriz,Boda o celebración privada,2023-11-08,2023-12-04,2920000.0,20,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,45
Q-00262,Empresa C-0022,Gremios y asociaciones,Evento corporativo,2023-11-30,2024-01-13,1036000.0,8,Ganada,,,987000.0,774000.0,32000.0,45
Q-00263,Empresa C-0023,Educación,Regalos de fin de año,2023-12-07,2024-01-16,19355000.0,109,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,30
Q-00264,Empresa C-0348,Consumo masivo,Regalos de fin de año,2023-12-16,2024-01-01,1707000.0,13,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,60
Q-00265,Empresa C-0080,Automotriz,Cata privada,2023-12-16,2024-01-12,5118000.0,39,Perdida,Precio,,0.0,0.0,0.0,30
Q-00266,Empresa C-0086,Tecnología,Obsequios a clientes,2023-12-18,2024-01-18,57681000.0,277,Ganada,,,54934000.0,43027000.0,2140000.0,60
Q-00267,Empresa C-0062,Inmobiliario y construcción,Obsequios a clientes,2023-12-21,2024-01-17,4657000.0,23,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,30
Q-00268,Empresa C-0056,Tecnología,Boda o celebración privada,2023-12-24,2024-01-17,4435000.0,33,Perdida,Cobertura fuera de Bogotá,,0.0,0.0,0.0,90
Q-00269,Empresa C-0152,Tecnología,Boda o celebración privada,2023-12-28,2024-01-26,1028000.0,6,Perdida,Precio,,0.0,0.0,0.0,45
Q-00270,Empresa C-0185,Educación,Evento corporativo,2024-01-01,2024-01-22,600000.0,4,Perdida,Cobertura fuera de Bogotá,,0.0,0.0,0.0,60
Q-00271,Empresa C-0069,Consumo masivo,Regalos de fin de año,2024-01-03,2024-01-16,1332000.0,11,Perdida,Tiempo de entrega,,0.0,0.0,0.0,45
Q-00272,Empresa C-0001,Automotriz,Regalos de fin de año,2024-01-05,2024-02-10,3069000.0,20,Ganada,,,2923000.0,2323000.0,78000.0,60
Q-00273,Empresa C-0005,Consultoría y legal,Evento corporativo,2024-01-16,2024-02-02,3668000.0,20,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,60
Q-00274,Empresa C-0188,Tecnología,Regalos de fin de año,2024-01-24,2024-02-23,1328000.0,9,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,45
Q-00275,Empresa C-0007,Salud,Obsequios a clientes,2024-01-30,2024-03-07,3814000.0,28,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,45
Q-00276,Empresa C-0016,Consumo masivo,Evento corporativo,2024-02-05,2024-02-23,2947000.0,21,Ganada,,,2807000.0,2167000.0,120000.0,30
Q-00277,Empresa C-0250,Financiero,Regalos de fin de año,2024-02-07,2024-02-21,5633000.0,36,Ganada,,,5365000.0,4106000.0,222000.0,30
Q-00278,Empresa C-0247,Financiero,Boda o celebración privada,2024-02-07,2024-03-10,600000.0,4,Perdida,Tiempo de entrega,,0.0,0.0,0.0,60
Q-00279,Empresa C-0084,Financiero,Regalos de fin de año,2024-02-08,2024-03-12,975000.0,7,Perdida,Precio,,0.0,0.0,0.0,45
Q-00280,Empresa C-0012,Consultoría y legal,Obsequios a clientes,2024-02-10,2024-02-24,8618000.0,61,Ganada,,,8208000.0,6454000.0,221000.0,45
Q-00281,Empresa C-0016,Gremios y asociaciones,Regalos de fin de año,2024-02-12,2024-03-24,19582000.0,120,Ganada,,,18650000.0,13958000.0,900000.0,45
Q-00282,Empresa C-0309,Consultoría y legal,Obsequios a clientes,2024-02-24,2024-03-21,6522000.0,52,Ganada,,,6211000.0,4659000.0,302000.0,60
Q-00283,Empresa C-0001,Consultoría y legal,Obsequios a clientes,2024-02-26,2024-03-21,3084000.0,25,Ganada,,,2937000.0,2260000.0,125000.0,30
Q-00284,Empresa C-0027,Financiero,Boda o celebración privada,2024-02-28,2024-03-25,12408000.0,70,Ganada,,,11817000.0,8916000.0,567000.0,30
Q-00285,Empresa C-0050,Automotriz,Cata privada,2024-02-29,2024-03-22,11178000.0,86,Perdida,Tiempo de entrega,,0.0,0.0,0.0,45
Q-00286,Empresa C-0676,Financiero,Regalos de fin de año,2024-03-01,2024-04-14,17253000.0,122,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,45
Q-00287,Empresa C-0307,Consumo masivo,Regalos de fin de año,2024-03-01,2024-04-08,600000.0,4,Perdida,Precio,,0.0,0.0,0.0,45
Q-00288,Empresa C-0255,Consultoría y legal,Obsequios a clientes,2024-03-02,2024-03-26,602000.0,4,Ganada,,,573000.0,454000.0,28000.0,30
Q-00289,Empresa C-0002,Energía y minería,Cata privada,2024-03-03,2024-04-01,4696000.0,23,Perdida,Tiempo de entrega,,0.0,0.0,0.0,45
Q-00290,Empresa C-0001,Financiero,Cata privada,2024-03-14,2024-04-19,12569000.0,86,Ganada,,,11970000.0,9027000.0,468000.0,30
Q-00291,Empresa C-0342,Energía y minería,Boda o celebración privada,2024-03-18,2024-04-09,1156000.0,8,Ganada,,,1101000.0,823000.0,30000.0,45
Q-00292,Empresa C-0001,Financiero,Cata privada,2024-03-19,2024-04-10,762000.0,6,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,60
Q-00293,Empresa C-0016,Tecnología,Evento corporativo,2024-03-19,2024-04-08,10323000.0,66,Ganada,,,9831000.0,7390000.0,392000.0,45
Q-00294,Empresa C-0257,Gremios y asociaciones,Evento corporativo,2024-03-21,2024-05-01,15496000.0,90,Perdida,Precio,,0.0,0.0,0.0,90
Q-00295,Empresa C-0059,Financiero,Regalos de fin de año,2024-03-21,2024-04-10,600000.0,4,Perdida,Precio,,0.0,0.0,0.0,30
Q-00296,Empresa C-0177,Automotriz,Regalos de fin de año,2024-03-24,2024-04-11,2180000.0,10,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,45
Q-00297,Empresa C-0003,Automotriz,Regalos de fin de año,2024-03-24,2024-05-03,12367000.0,93,Perdida,Precio,,0.0,0.0,0.0,45
Q-00298,Empresa C-0002,Inmobiliario y construcción,Regalos de fin de año,2024-03-25,2024-04-16,9849000.0,70,Ganada,,,9380000.0,7071000.0,442000.0,45
Q-00299,Empresa C-0021,Tecnología,Evento corporativo,2024-03-26,2024-04-11,2617000.0,19,Perdida,Precio,,0.0,0.0,0.0,45
Q-00300,Empresa C-0122,Financiero,Evento corporativo,2024-03-27,2024-04-22,3585000.0,20,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,30
Q-00301,Empresa C-0007,Consultoría y legal,Boda o celebración privada,2024-04-02,2024-05-03,1498000.0,12,Ganada,,,1427000.0,1119000.0,44000.0,45
Q-00302,Empresa C-0145,Tecnología,Regalos de fin de año,2024-04-03,2024-05-10,2838000.0,19,Perdida,Precio,,0.0,0.0,0.0,45
Q-00303,Empresa C-0496,Educación,Regalos de fin de año,2024-04-04,2024-05-05,4095000.0,33,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,60
Q-00304,Empresa C-0164,Consultoría y legal,Evento corporativo,2024-04-06,2024-05-11,2011000.0,13,Perdida,Precio,,0.0,0.0,0.0,45
Q-00305,Empresa C-0010,Automotriz,Regalos de fin de año,2024-04-07,2024-05-19,8187000.0,39,Perdida,Tiempo de entrega,,0.0,0.0,0.0,60
Q-00306,Empresa C-0311,Financiero,Regalos de fin de año,2024-04-07,2024-05-18,4365000.0,30,Perdida,Precio,,0.0,0.0,0.0,60
Q-00307,Empresa C-0178,Inmobiliario y construcción,Regalos de fin de año,2024-04-11,2024-05-04,1468000.0,8,Ganada,,,1398000.0,1037000.0,59000.0,60
Q-00308,Empresa C-0195,Financiero,Regalos de fin de año,2024-04-11,2024-05-25,1838000.0,10,Perdida,Cobertura fuera de Bogotá,,0.0,0.0,0.0,60
Q-00309,Empresa C-0166,Tecnología,Regalos de fin de año,2024-04-11,2024-04-22,2134000.0,15,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,45
Q-00310,Empresa C-0357,Financiero,Evento corporativo,2024-04-12,2024-05-05,753000.0,6,Ganada,,,717000.0,565000.0,34000.0,45
Q-00311,Empresa C-0373,Tecnología,Obsequios a clientes,2024-04-12,2024-04-22,10992000.0,73,Perdida,Tiempo de entrega,,0.0,0.0,0.0,45
Q-00312,Empresa C-0120,Inmobiliario y construcción,Regalos de fin de año,2024-04-13,2024-05-25,4343000.0,21,Ganada,,,4136000.0,3160000.0,198000.0,60
Q-00313,Empresa C-0212,Financiero,Regalos de fin de año,2024-04-13,2024-05-17,1177000.0,7,Ganada,,,1121000.0,874000.0,32000.0,30
Q-00314,Empresa C-0363,Consultoría y legal,Evento corporativo,2024-04-13,2024-05-03,3389000.0,25,Ganada,,,3228000.0,2465000.0,124000.0,45
Q-00315,Empresa C-0009,Financiero,Boda o celebración privada,2024-04-14,2024-05-17,3747000.0,25,Ganada,,,3569000.0,2806000.0,177000.0,30
Q-00316,Empresa C-0001,Inmobiliario y construcción,Regalos de fin de año,2024-04-14,2024-04-26,1126000.0,6,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,30
Q-00317,Empresa C-0567,Salud,Evento corporativo,2024-04-15,2024-05-01,2919000.0,17,Ganada,,,2780000.0,2178000.0,111000.0,45
Q-00318,Empresa C-0361,Consumo masivo,Regalos de fin de año,2024-04-20,2024-06-02,2232000.0,14,Perdida,Precio,,0.0,0.0,0.0,60
Q-00319,Empresa C-0003,Financiero,Cata privada,2024-04-20,2024-05-06,6391000.0,33,Perdida,Precio,,0.0,0.0,0.0,45
Q-00320,Empresa C-0639,Inmobiliario y construcción,Evento corporativo,2024-04-20,2024-05-05,6230000.0,38,Ganada,,,5933000.0,4687000.0,294000.0,60
Q-00321,Empresa C-0666,Automotriz,Regalos de fin de año,2024-04-21,2024-05-19,1728000.0,14,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,30
Q-00322,Empresa C-0018,Tecnología,Regalos de fin de año,2024-04-22,2024-05-03,1030000.0,8,Ganada,,,981000.0,751000.0,41000.0,45
Q-00323,Empresa C-0586,Gremios y asociaciones,Evento corporativo,2024-04-26,2024-05-08,8096000.0,62,Ganada,,,7710000.0,5892000.0,226000.0,30
Q-00324,Empresa C-0501,Financiero,Regalos de fin de año,2024-04-26,2024-06-01,9643000.0,63,Ganada,,,9184000.0,7111000.0,406000.0,60
Q-00325,Empresa C-0214,Gremios y asociaciones,Obsequios a clientes,2024-04-27,2024-05-27,1985000.0,11,Ganada,,,1890000.0,1486000.0,76000.0,30
Q-00326,Empresa C-0051,Energía y minería,Regalos de fin de año,2024-04-30,2024-06-11,2889000.0,19,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,90
Q-00327,Empresa C-0475,Salud,Regalos de fin de año,2024-05-04,2024-05-23,1987000.0,12,Perdida,Precio,,0.0,0.0,0.0,45
